HOUSEID,TDTRPNUM,VEHID,PERSONID,HOMEOWN,HHSIZE,HHFAMINC,DRVRCNT,WRKCOUNT,YOUNGCHILD,LIF_CYC_CAT,R_AGE,EDUC,R_SEX,WORKER,HTPPOPDN,HTEEMPDN,HBPPOPDN,OTEEMPDN,OBPPOPDN,DTEEMPDN,DBPPOPDN,TDWKND,STRTTIME_CAT,TRIPPURP_CAT,WHYTO_CAT,DWELTIME,DWELTIME_CAT,TRPMILES,TRPMILES_CAT,NUMONTRP,NUMONTRP_CAT,GASPRICE,GASPRICE_USD,FUELTYPE_BIN
30006587,3,3,2,1,4,3,4,2,0,2,52,3,1,1,3,1.5,1.5,3,7,5,17,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,30,15-50 minutes,5.3720002,5-15 miles,1,1 passenger,211.8,2.118,1
30006587,2,2,1,1,4,3,4,2,0,2,45,3,2,1,3,1.5,1.5,1.5,1.5,5,17,Weekday trip,6 AM - 10 AM,Home based trip,Errands,2,1-15 minutes,13.279,5-15 miles,2,2-4 passengers,211.8,2.118,3
30006587,5,1,2,1,4,3,4,2,0,2,52,3,1,1,3,1.5,1.5,1.5,1.5,.75,.75,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,185,More than 150 minutes,19.865,15-1000 miles,2,2-4 passengers,211.8,2.118,3
30006587,5,2,1,1,4,3,4,2,0,2,45,3,2,1,3,1.5,1.5,1.5,1.5,3,3,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,46,15-50 minutes,.41800001,0-2 miles,1,1 passenger,211.8,2.118,3
30006587,5,1,2,1,4,3,4,2,0,2,52,3,1,1,3,1.5,1.5,1.5,1.5,.75,.75,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,185,More than 150 minutes,19.865,15-1000 miles,2,2-4 passengers,211.8,2.118,3
30006587,6,2,1,1,4,3,4,2,0,2,45,3,2,1,3,1.5,1.5,3,3,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Others,68,50-150 minutes,8.7410002,5-15 miles,1,1 passenger,211.8,2.118,3
30006587,1,2,1,1,4,3,4,2,0,2,45,3,2,1,3,1.5,1.5,1.5,1.5,5,17,Weekday trip,6 AM - 10 AM,Home based trip,Others,187,More than 150 minutes,13.279,5-15 miles,2,2-4 passengers,211.8,2.118,3
30006587,4,2,1,1,4,3,4,2,0,2,45,3,2,1,3,1.5,1.5,1.5,1.5,1.5,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,6,1-15 minutes,5.0749998,5-15 miles,1,1 passenger,211.8,2.118,3
30006587,8,2,1,1,4,3,4,2,0,2,45,3,2,1,3,1.5,1.5,1.5,1.5,3,7,Weekday trip,3 PM - 7 PM,Home based trip,Errands,3,1-15 minutes,2.1440001,2-5 miles,1,1 passenger,211.8,2.118,3
30006587,1,3,2,1,4,3,4,2,0,2,52,3,1,1,3,1.5,1.5,1.5,1.5,3,7,Weekday trip,10 AM - 3 PM,Home based trip,Others,25,15-50 minutes,5.737,5-15 miles,1,1 passenger,211.8,2.118,1
30006587,2,3,2,1,4,3,4,2,0,2,52,3,1,1,3,1.5,1.5,3,7,3,7,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,10,1-15 minutes,.78200001,0-2 miles,1,1 passenger,211.8,2.118,1
30006987,1,2,2,2,2,1,2,1,0,1,31,2,1,1,30,5,30,5,30,5,17,Weekday trip,10 AM - 3 PM,Home based trip,Work,500,More than 150 minutes,1.321,0-2 miles,1,1 passenger,266,2.6600001,3
30007052,1,4,3,1,3,2,3,3,0,3,20,2,2,1,.30000001,.075000003,.30000001,.075000003,.30000001,1.5,3,Weekday trip,12 AM - 6 AM,Home based trip,Others,340,More than 150 minutes,47.476002,15-1000 miles,1,1 passenger,234,2.3399999,1
30007052,4,6,2,1,3,2,3,3,0,3,52,1,1,1,.30000001,.075000003,.30000001,.025,.050000001,.025,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Work,275,More than 150 minutes,2.813,2-5 miles,1,1 passenger,234,2.3399999,3
30007052,3,1,1,1,3,2,3,3,0,3,49,3,2,1,.30000001,.075000003,.30000001,.025,.30000001,.025,.050000001,Weekday trip,6 AM - 10 AM,non-home based trip,Work,491,More than 150 minutes,2.128,2-5 miles,2,2-4 passengers,234,2.3399999,3
30007052,2,1,2,1,3,2,3,3,0,3,52,1,1,1,.30000001,.075000003,.30000001,.025,.050000001,.025,.30000001,Weekday trip,6 AM - 10 AM,non-home based trip,Work,143,50-150 minutes,2.7739999,2-5 miles,1,1 passenger,234,2.3399999,3
30007052,4,1,1,1,3,2,3,3,0,3,49,3,2,1,.30000001,.075000003,.30000001,.025,.050000001,.025,.30000001,Weekday trip,3 PM - 7 PM,non-home based trip,Work,86,50-150 minutes,9.7379999,5-15 miles,2,2-4 passengers,234,2.3399999,3
30007052,1,1,1,1,3,2,3,3,0,3,49,3,2,1,.30000001,.075000003,.30000001,.075000003,.30000001,.075000003,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Errands,4,1-15 minutes,5.8340001,5-15 miles,1,1 passenger,234,2.3399999,3
30007052,3,6,2,1,3,2,3,3,0,3,52,1,1,1,.30000001,.075000003,.30000001,.025,.30000001,.025,.050000001,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,32,15-50 minutes,2.813,2-5 miles,1,1 passenger,234,2.3399999,3
30007052,2,1,1,1,3,2,3,3,0,3,49,3,2,1,.30000001,.075000003,.30000001,.075000003,.30000001,.025,.30000001,Weekday trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,7,1-15 minutes,9.6230001,5-15 miles,3,2-4 passengers,234,2.3399999,3
30007052,1,6,2,1,3,2,3,3,0,3,52,1,1,1,.30000001,.075000003,.30000001,.075000003,.30000001,.025,.050000001,Weekday trip,6 AM - 10 AM,Home based trip,Social & recreational,33,15-50 minutes,5.3670001,5-15 miles,1,1 passenger,234,2.3399999,3
30007129,4,2,2,1,2,2,2,2,0,1,53,3,2,1,7,3,7,3,7,3,3,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,5,1-15 minutes,4.02,2-5 miles,1,1 passenger,222.2,2.2219999,3
30007129,2,1,1,1,2,2,2,2,0,1,52,3,1,1,7,3,7,3,3,3,7,Weekday trip,6 AM - 10 AM,non-home based trip,Work,375,More than 150 minutes,8.2010002,5-15 miles,1,1 passenger,222.2,2.2219999,1
30007129,2,2,2,1,2,2,2,2,0,1,53,3,2,1,7,3,7,1.5,3,1.5,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,60,50-150 minutes,8.5419998,5-15 miles,1,1 passenger,222.2,2.2219999,3
30007129,3,1,1,1,2,2,2,2,0,1,52,3,1,1,7,3,7,3,7,.34999999,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,70,50-150 minutes,17.733,15-1000 miles,1,1 passenger,222.2,2.2219999,1
30007129,1,2,2,1,2,2,2,2,0,1,53,3,2,1,7,3,7,3,7,1.5,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,415,More than 150 minutes,1.131,0-2 miles,1,1 passenger,222.2,2.2219999,3
30007129,3,2,2,1,2,2,2,2,0,1,53,3,2,1,7,3,7,1.5,1.5,3,7,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,65,50-150 minutes,10.581,5-15 miles,1,1 passenger,222.2,2.2219999,3
30007129,1,1,1,1,2,2,2,2,0,1,52,3,1,1,7,3,7,3,7,3,3,Weekday trip,6 AM - 10 AM,Home based trip,Errands,5,1-15 minutes,2.2750001,2-5 miles,1,1 passenger,222.2,2.2219999,1
30007129,6,1,2,1,2,2,2,2,0,1,53,3,2,1,7,3,7,3,7,1.5,7,Weekend trip,3 PM - 7 PM,Home based trip,Shopping & Dining,60,50-150 minutes,2.27,2-5 miles,2,2-4 passengers,222.2,2.2219999,1
30007129,5,1,2,1,2,2,2,2,0,1,53,3,2,1,7,3,7,3,7,1.5,7,Weekend trip,3 PM - 7 PM,Home based trip,Shopping & Dining,75,50-150 minutes,2.27,2-5 miles,2,2-4 passengers,222.2,2.2219999,1
30007209,3,2,2,1,2,2,2,2,0,1,24,2,2,1,7,3,7,3,7,3,7,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,30,15-50 minutes,5.4749999,5-15 miles,1,1 passenger,259.60001,2.596,1
30007209,6,2,2,1,2,2,2,2,0,1,24,2,2,1,7,3,7,3,7,5,7,Weekend trip,7 PM - 12 AM,non-home based trip,Errands,3,1-15 minutes,.76800001,0-2 miles,2,2-4 passengers,259.60001,2.596,1
30007209,1,2,2,1,2,2,2,2,0,1,24,2,2,1,7,3,7,3,7,1.5,7,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,191,More than 150 minutes,8.7790003,5-15 miles,1,1 passenger,259.60001,2.596,1
30007209,2,1,1,1,2,2,2,2,0,1,57,2,2,1,7,3,7,3,7,5,7,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,17,15-50 minutes,3.984,2-5 miles,1,1 passenger,259.60001,2.596,3
30007209,1,1,1,1,2,2,2,2,0,1,57,2,2,1,7,3,7,3,7,3,7,Weekend trip,3 PM - 7 PM,Home based trip,Social & recreational,71,50-150 minutes,2.9159999,2-5 miles,1,1 passenger,259.60001,2.596,3
30007646,5,2,1,1,2,2,2,1,0,1,77,3,1,1,7,3,3,3,.75,1.5,3,Weekday trip,10 AM - 3 PM,non-home based trip,Work,45,15-50 minutes,5.5970001,5-15 miles,2,2-4 passengers,234.2,2.342,3
30007646,3,2,1,1,2,2,2,1,0,1,77,3,1,1,7,3,3,3,3,.34999999,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Shopping & Dining,40,15-50 minutes,1.726,0-2 miles,1,1 passenger,234.2,2.342,3
30007646,1,1,1,1,2,2,2,1,0,1,77,3,1,1,7,3,3,3,3,.75,1.5,Weekday trip,12 AM - 6 AM,Home based trip,Social & recreational,65,50-150 minutes,1.919,0-2 miles,1,1 passenger,234.2,2.342,1
30007646,6,2,1,1,2,2,2,1,0,1,77,3,1,1,7,3,3,1.5,3,3,3,Weekday trip,10 AM - 3 PM,non-home based trip,Work,15,1-15 minutes,5.3520002,5-15 miles,2,2-4 passengers,234.2,2.342,3
30007646,7,2,1,1,2,2,2,1,0,1,77,3,1,1,7,3,3,3,3,3,3,Weekday trip,10 AM - 3 PM,non-home based trip,Errands,5,1-15 minutes,2.5599999,2-5 miles,2,2-4 passengers,234.2,2.342,3
30007646,8,2,1,1,2,2,2,1,0,1,77,3,1,1,7,3,3,3,3,3,3,Weekday trip,10 AM - 3 PM,non-home based trip,Work,45,15-50 minutes,2.4000001,2-5 miles,1,1 passenger,234.2,2.342,3
30007646,4,2,1,1,2,2,2,1,0,1,77,3,1,1,7,3,3,.34999999,.30000001,3,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Errands,15,1-15 minutes,3.2249999,2-5 miles,1,1 passenger,234.2,2.342,3
30007717,2,1,1,1,2,3,2,0,0,1,63,3,1,2,.30000001,.075000003,.050000001,.075000003,.050000001,.75,7,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,10,1-15 minutes,6.171,5-15 miles,1,1 passenger,266,2.6600001,3
30007717,3,1,1,1,2,3,2,0,0,1,63,3,1,2,.30000001,.075000003,.050000001,.75,7,.75,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,35,15-50 minutes,.23800001,0-2 miles,1,1 passenger,266,2.6600001,3
30007861,1,1,1,1,2,2,2,0,0,1,60,3,2,2,.30000001,.075000003,.30000001,.075000003,.30000001,.75,.75,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,16,15-50 minutes,21.878,15-1000 miles,2,2-4 passengers,219.2,2.1919999,3
30007861,1,1,1,1,2,2,2,0,0,1,60,3,2,2,.30000001,.075000003,.30000001,.075000003,.30000001,.75,.75,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,16,15-50 minutes,21.878,15-1000 miles,2,2-4 passengers,219.2,2.1919999,3
30007929,1,1,2,1,2,3,2,1,0,1,59,3,2,1,.30000001,.15000001,.30000001,.15000001,.30000001,1.5,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,642,More than 150 minutes,39.708,15-1000 miles,2,2-4 passengers,219.2,2.1919999,1
30008008,3,1,1,1,1,2,1,0,0,3,58,1,2,2,7,3,7,.75,.75,.75,1.5,Weekday trip,6 AM - 10 AM,non-home based trip,Others,207,More than 150 minutes,75.638,15-1000 miles,1,1 passenger,271,2.71,1
30008008,2,1,1,1,1,2,1,0,0,3,58,1,2,2,7,3,7,.75,7,.75,.75,Weekday trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,10,1-15 minutes,.186,0-2 miles,1,1 passenger,271,2.71,1
30008008,4,1,1,1,1,2,1,0,0,3,58,1,2,2,7,3,7,.75,1.5,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,20,15-50 minutes,.48300001,0-2 miles,1,1 passenger,271,2.71,1
30008008,1,1,1,1,1,2,1,0,0,3,58,1,2,2,7,3,7,3,7,.75,7,Weekday trip,6 AM - 10 AM,Home based trip,Shopping & Dining,5,1-15 minutes,2.033,2-5 miles,1,1 passenger,271,2.71,1
30008008,5,1,1,1,1,2,1,0,0,3,58,1,2,2,7,3,7,.75,1.5,.75,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,13,1-15 minutes,64.066002,15-1000 miles,1,1 passenger,271,2.71,1
30008008,7,1,1,1,1,2,1,0,0,3,58,1,2,2,7,3,7,3,7,3,3,Weekday trip,7 PM - 12 AM,Home based trip,Shopping & Dining,11,1-15 minutes,1.304,0-2 miles,1,1 passenger,271,2.71,1
30008176,2,1,1,1,2,2,2,1,0,1,67,3,1,1,1.5,.34999999,7,5,17,5,7,Weekday trip,10 AM - 3 PM,non-home based trip,Work,120,50-150 minutes,4.079,2-5 miles,1,1 passenger,215.2,2.152,1
30008176,1,1,1,1,2,2,2,1,0,1,67,3,1,1,1.5,.34999999,7,.34999999,7,5,17,Weekday trip,6 AM - 10 AM,Home based trip,Work,200,More than 150 minutes,16.332001,15-1000 miles,1,1 passenger,215.2,2.152,1
30008176,3,1,1,1,2,2,2,1,0,1,67,3,1,1,1.5,.34999999,7,5,7,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Work,350,More than 150 minutes,3.277,2-5 miles,1,1 passenger,215.2,2.152,1
30008191,4,1,1,1,1,2,1,1,0,3,67,3,2,1,.050000001,.025,.050000001,.75,1.5,.025,.050000001,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,150,50-150 minutes,4.1360002,2-5 miles,1,1 passenger,263.5,2.635,1
30008191,1,1,1,1,1,2,1,1,0,3,67,3,2,1,.050000001,.025,.050000001,.025,.050000001,.34999999,.30000001,Weekday trip,10 AM - 3 PM,Home based trip,Others,15,1-15 minutes,5.0120001,5-15 miles,1,1 passenger,263.5,2.635,1
30008191,3,1,1,1,1,2,1,1,0,3,67,3,2,1,.050000001,.025,.050000001,.025,.050000001,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,10,1-15 minutes,5.5570002,5-15 miles,1,1 passenger,263.5,2.635,1
30008191,2,1,1,1,1,2,1,1,0,3,67,3,2,1,.050000001,.025,.050000001,.34999999,.30000001,.025,.050000001,Weekday trip,10 AM - 3 PM,non-home based trip,Errands,10,1-15 minutes,5.0120001,5-15 miles,1,1 passenger,263.5,2.635,1
30008433,1,1,1,2,2,2,2,2,0,1,27,3,2,1,7,3,7,3,7,.75,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,243,More than 150 minutes,10.531,5-15 miles,1,1 passenger,216.60001,2.1660001,3
30008433,2,2,2,2,2,2,2,2,0,1,27,3,1,1,7,3,7,.34999999,3,.75,1.5,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,47,15-50 minutes,7.9499998,5-15 miles,1,1 passenger,216.60001,2.1660001,1
30008433,4,2,2,2,2,2,2,2,0,1,27,3,1,1,7,3,7,3,7,3,3,Weekday trip,7 PM - 12 AM,Home based trip,Shopping & Dining,10,1-15 minutes,1.085,0-2 miles,1,1 passenger,216.60001,2.1660001,1
30008433,2,1,1,2,2,2,2,2,0,1,27,3,2,1,7,3,7,.75,.30000001,1.5,7,Weekday trip,10 AM - 3 PM,non-home based trip,Others,4,1-15 minutes,17.548,15-1000 miles,2,2-4 passengers,216.60001,2.1660001,3
30008433,1,2,2,2,2,2,2,2,0,1,27,3,1,1,7,3,7,3,7,.34999999,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,580,More than 150 minutes,15.977,15-1000 miles,1,1 passenger,216.60001,2.1660001,1
30008489,1,1,2,1,2,2,2,1,0,1,65,2,2,1,.050000001,.025,.30000001,.025,.30000001,.15000001,1.5,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,50,15-50 minutes,2.4660001,2-5 miles,1,1 passenger,224.39999,2.244,1
30008560,1,2,4,1,4,3,4,3,0,3,19,2,1,1,7,3,7,5,30,.34999999,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,145,50-150 minutes,19.356001,15-1000 miles,1,1 passenger,220.39999,2.204,3
30008560,1,1,2,1,4,3,4,3,0,3,57,3,2,1,7,3,7,3,7,1.5,1.5,Weekday trip,6 AM - 10 AM,Home based trip,Work,655,More than 150 minutes,3.9260001,2-5 miles,1,1 passenger,220.39999,2.204,1
30008560,2,2,4,1,4,3,4,3,0,3,19,2,1,1,7,3,7,.34999999,3,.75,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Work,49,15-50 minutes,14.515,5-15 miles,1,1 passenger,220.39999,2.204,3
30008905,1,1,2,1,2,2,2,1,0,1,57,3,2,1,3,1.5,3,1.5,3,1.5,7,Weekend trip,6 AM - 10 AM,Home based trip,Others,60,50-150 minutes,2.7179999,2-5 miles,1,1 passenger,223.60001,2.2360001,3
30008905,3,1,2,1,2,2,2,1,0,1,57,3,2,1,3,1.5,3,1.5,3,.75,1.5,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,50,15-50 minutes,1.768,0-2 miles,1,1 passenger,223.60001,2.2360001,3
30009185,2,2,2,1,2,2,2,2,0,1,63,1,1,1,3,1.5,3,.15000001,.30000001,1.5,7,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,5,1-15 minutes,8.566,5-15 miles,1,1 passenger,224.3,2.243,3
30009185,1,1,1,1,2,2,2,2,0,1,58,2,2,1,3,1.5,3,1.5,3,1.5,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,515,More than 150 minutes,1.393,0-2 miles,1,1 passenger,224.3,2.243,1
30009185,1,2,2,1,2,2,2,2,0,1,63,1,1,1,3,1.5,3,1.5,3,.15000001,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,420,More than 150 minutes,10.756,5-15 miles,1,1 passenger,224.3,2.243,3
30009185,5,2,2,1,2,2,2,2,0,1,63,1,1,1,3,1.5,3,.75,.75,1.5,7,Weekday trip,7 PM - 12 AM,non-home based trip,Errands,1,1-15 minutes,6.3060002,5-15 miles,2,2-4 passengers,224.3,2.243,3
30009185,4,2,2,1,2,2,2,2,0,1,63,1,1,1,3,1.5,3,.34999999,.75,.75,.75,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,65,50-150 minutes,4.1729999,2-5 miles,2,2-4 passengers,224.3,2.243,3
30009185,3,2,2,1,2,2,2,2,0,1,63,1,1,1,3,1.5,3,1.5,7,.34999999,.75,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,28,15-50 minutes,2.7550001,2-5 miles,2,2-4 passengers,224.3,2.243,3
30009210,2,1,1,1,2,3,2,2,0,1,68,3,1,1,7,3,7,3,3,.75,3,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,45,15-50 minutes,17.514999,15-1000 miles,3,2-4 passengers,225.89999,2.2589998,3
30009210,1,1,1,1,2,3,2,2,0,1,68,3,1,1,7,3,7,.15000001,.75,.75,1.5,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,2,1-15 minutes,4.5009999,2-5 miles,1,1 passenger,225.89999,2.2589998,3
30009210,7,1,1,1,2,3,2,2,0,1,68,3,1,1,7,3,7,.15000001,.75,.75,1.5,Weekend trip,7 PM - 12 AM,Home based trip,Shopping & Dining,13,1-15 minutes,4.585,2-5 miles,2,2-4 passengers,225.89999,2.2589998,3
30009210,4,1,1,1,2,3,2,2,0,1,68,3,1,1,7,3,7,.15000001,.75,3,3,Weekday trip,3 PM - 7 PM,Home based trip,Errands,23,15-50 minutes,19.622999,15-1000 miles,2,2-4 passengers,225.89999,2.2589998,3
30009210,5,1,1,1,2,3,2,2,0,1,68,3,1,1,7,3,7,3,3,.75,3,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,45,15-50 minutes,17.514999,15-1000 miles,3,2-4 passengers,225.89999,2.2589998,3
30009210,2,1,1,1,2,3,2,2,0,1,68,3,1,1,7,3,7,.75,1.5,.15000001,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,8,1-15 minutes,1.345,0-2 miles,1,1 passenger,225.89999,2.2589998,3
30009210,1,1,1,1,2,3,2,2,0,1,68,3,1,1,7,3,7,.15000001,.75,3,3,Weekday trip,3 PM - 7 PM,Home based trip,Errands,23,15-50 minutes,19.622999,15-1000 miles,2,2-4 passengers,225.89999,2.2589998,3
30009343,1,1,2,1,2,1,2,0,0,1,67,2,2,2,.75,.15000001,.75,.15000001,.75,.75,.75,Weekday trip,10 AM - 3 PM,Home based trip,Others,94,50-150 minutes,6.2950001,5-15 miles,1,1 passenger,265.60001,2.6560001,1
30009396,1,2,1,1,2,3,2,2,0,1,28,3,2,1,1.5,.75,1.5,.75,1.5,1.5,7,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,35,15-50 minutes,2.181,2-5 miles,2,2-4 passengers,267.70001,2.677,1
30009396,1,2,1,1,2,3,2,2,0,1,28,3,2,1,1.5,.75,1.5,.75,1.5,1.5,7,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,30,15-50 minutes,2.181,2-5 miles,2,2-4 passengers,267.70001,2.677,1
30009396,2,2,1,1,2,3,2,2,0,1,28,3,2,1,1.5,.75,1.5,1.5,7,3,7,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,25,15-50 minutes,8.026,5-15 miles,2,2-4 passengers,267.70001,2.677,1
30009396,2,2,1,1,2,3,2,2,0,1,28,3,2,1,1.5,.75,1.5,1.5,7,3,7,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,25,15-50 minutes,8.026,5-15 miles,2,2-4 passengers,267.70001,2.677,1
30009834,1,1,1,2,2,2,2,1,0,1,35,3,2,1,7,5,7,5,7,5,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,469,More than 150 minutes,24.542,15-1000 miles,1,1 passenger,276.29999,2.7629998,3
30010044,1,1,4,1,4,2,4,4,0,3,20,1,1,1,.30000001,.15000001,.30000001,.15000001,.30000001,.75,.30000001,Weekday trip,10 AM - 3 PM,Home based trip,Work,445,More than 150 minutes,10.08,5-15 miles,1,1 passenger,216.5,2.165,3
30010044,3,3,3,1,4,2,4,4,0,3,20,1,1,1,.30000001,.15000001,.30000001,.15000001,.30000001,.15000001,.30000001,Weekday trip,3 PM - 7 PM,Home based trip,Social & recreational,109,50-150 minutes,3.701,2-5 miles,1,1 passenger,216.5,2.165,1
30010044,6,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.75,.30000001,.75,.30000001,Weekday trip,7 PM - 12 AM,non-home based trip,Shopping & Dining,4,1-15 minutes,.18799999,0-2 miles,2,2-4 passengers,216.5,2.165,3
30010044,4,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.75,.75,.15000001,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,8,1-15 minutes,81.867996,15-1000 miles,1,1 passenger,216.5,2.165,3
30010044,7,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.75,.30000001,.75,1.5,Weekday trip,7 PM - 12 AM,non-home based trip,Shopping & Dining,4,1-15 minutes,3.401,2-5 miles,2,2-4 passengers,216.5,2.165,3
30010044,1,3,3,1,4,2,4,4,0,3,20,1,1,1,.30000001,.15000001,.30000001,.15000001,.30000001,.15000001,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,464,More than 150 minutes,3.674,2-5 miles,1,1 passenger,216.5,2.165,1
30010044,3,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,3,1.5,.75,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Work,9,1-15 minutes,20.906,15-1000 miles,1,1 passenger,216.5,2.165,3
30010044,8,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.75,.30000001,.75,1.5,Weekday trip,7 PM - 12 AM,non-home based trip,Shopping & Dining,4,1-15 minutes,3.401,2-5 miles,2,2-4 passengers,216.5,2.165,3
30010044,5,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.15000001,.30000001,.75,.30000001,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,97,50-150 minutes,16.162001,15-1000 miles,2,2-4 passengers,216.5,2.165,3
30010044,1,1,1,1,4,2,4,4,0,3,59,3,2,1,.30000001,.15000001,.30000001,.15000001,.30000001,.75,1.5,Weekday trip,6 AM - 10 AM,Home based trip,Shopping & Dining,62,50-150 minutes,6.684,5-15 miles,1,1 passenger,216.5,2.165,3
30010044,7,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.75,.30000001,.75,.30000001,Weekday trip,7 PM - 12 AM,non-home based trip,Shopping & Dining,4,1-15 minutes,.18799999,0-2 miles,2,2-4 passengers,216.5,2.165,3
30010044,6,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.15000001,.30000001,.75,.30000001,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,97,50-150 minutes,16.629999,15-1000 miles,2,2-4 passengers,216.5,2.165,3
30010044,2,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.75,.75,3,1.5,Weekday trip,6 AM - 10 AM,non-home based trip,Work,157,More than 150 minutes,18.122,15-1000 miles,1,1 passenger,216.5,2.165,3
30010044,3,1,1,1,4,2,4,4,0,3,59,3,2,1,.30000001,.15000001,.30000001,.15000001,.30000001,1.5,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,53,50-150 minutes,10.764,5-15 miles,1,1 passenger,216.5,2.165,3
30010044,1,2,2,1,4,2,4,4,0,3,62,3,1,1,.30000001,.15000001,.30000001,.34999999,.75,.75,.75,Weekday trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,11,1-15 minutes,.574,0-2 miles,1,1 passenger,216.5,2.165,3
30010044,5,3,3,1,4,2,4,4,0,3,20,1,1,1,.30000001,.15000001,.30000001,.15000001,.30000001,.75,3,Weekday trip,7 PM - 12 AM,Home based trip,Social & recreational,109,50-150 minutes,11.175,5-15 miles,1,1 passenger,216.5,2.165,1
30010414,4,3,1,1,4,3,2,1,0,2,50,3,1,2,.050000001,.025,.050000001,3,7,3,3,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,46,15-50 minutes,.89200002,0-2 miles,3,2-4 passengers,266.29999,2.6629999,3
